1.752368570429076991e-04,2.186453328011883286e-06,2.186453328011883286e-06,2.186453328011883286e-06,1.922707066278229332e-04,2.186453328011883286e-06,1.153778279948117257e-03,1.147640225192090441e-02,2.186453328011883286e-06,4.232244269471238939e-05,2.186453328011883286e-06,2.186453328011883286e-06,1.803319698450062914e-05,1.334661036155310307e-04,2.186453328011883286e-06,3.493231685050052129e-03,2.222319038382827893e-04,2.186453328011883286e-06,3.767935385800720832e-03,9.482579686288015175e-01,7.992170666492284803e-03,1.773252216671485776e-03,2.186453328011883286e-06,2.186453328011883286e-06,8.464488538942477878e-05,2.186453328011883286e-06,2.186453328011883286e-06,2.186453328011883286e-06,7.232843745333437414e-03,1.501521832318057810e-04,1.380344851396420568e-02
2.918883946125563032e-04,1.510554067810398051e-06,1.510554067810398051e-06,1.510554067810398051e-06,1.651326375605262819e-04,3.008297746918096871e-05,1.510554067810398051e-06,5.232689032113705958e-05,1.510554067810398051e-06,5.392460970374084433e-05,1.510554067810398051e-06,4.827444191349254682e-05,1.149047058217345853e-05,1.510554067810398051e-06,1.510554067810398051e-06,9.432158125636388936e-05,3.737576107146922704e-05,3.207830648193635541e-03,6.230430388759429505e-03,6.361417384022583117e-03,9.675352612186421952e-01,1.009511081229750966e-02,1.510554067810398051e-06,1.510554067810398051e-06,5.039560009439818071e-03,3.080255586070092743e-05,3.607590649067542263e-04,7.786616889889422244e-05,1.510554067810398051e-06,1.510554067810398051e-06,2.580173356741466612e-04
6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,6.417807645981398929e-06,3.642777135254455893e-03,3.946714299110098967e-02,8.778025527964555819e-01,6.417807645981398929e-06,6.417807645981398929e-06,2.828725518947238296e-03,4.227456456624349018e-02,6.417807645981398929e-06,6.417807645981398929e-06,1.306170789433579540e-04,6.417807645981398929e-06,3.369959252955118806e-02
2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,1.177706270925444124e-02,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,9.781540688808246786e-01,1.000446553361364864e-02,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06,2.300102725261531846e-06
1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,7.821025414391840562e-05,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,2.663966130097684233e-05,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06,6.813111549851570692e-03,9.900856050043151946e-01,1.423868205125900864e-06,1.423868205125900864e-06,6.793714955053320893e-05,2.892899675709765042e-03,1.423868205125900864e-06,1.423868205125900864e-06,1.423868205125900864e-06
5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,1.573092716536406838e-02,2.993276171215072945e-03,5.440013208946118077e-06,5.440013208946118077e-06,9.471713071248911708e-01,7.566696873586944462e-03,2.639635232151027119e-02,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06,5.440013208946118077e-06
2.301469394788047303e-04,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,7.192861211134521371e-04,5.043053383214862045e-02,8.687952993977924660e-06,8.687952993977924660e-06,1.194416976390484837e-02,9.320049603216096212e-01,1.491686761868621239e-03,8.687952993977924660e-06,8.687952993977924660e-06,8.687952993977924660e-06,2.970705388020508219e-03
2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06,9.047675639353118927e-05,2.089480671582460028e-06,2.505850317480218551e-04,2.089480671582460028e-06,2.089480671582460028e-06,2.765198622028249508e-04,8.973235031697378641e-03,3.836813398537775271e-04,9.874017305812309298e-01,2.573623860755515618e-03,2.089480671582460028e-06,2.089480671582460028e-06,2.089480671582460028e-06
7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06,1.514395472036117528e-04,7.344576832616877766e-06,7.344576832616877766e-06,1.729844300455603973e-02,7.344576832616877766e-06,7.344576832616877766e-06,1.071414752741147065e-02,9.716376663463482943e-01,7.344576832616877766e-06,7.344576832616877766e-06,7.344576832616877766e-06
4.377181602660218883e-04,3.189443943178913860e-06,3.189443943178913860e-06,3.189443943178913860e-06,1.991543384377073814e-04,3.189443943178913860e-06,3.189443943178913860e-06,1.947374590943711913e-04,3.189443943178913860e-06,3.189443943178913860e-06,3.189443943178913860e-06,3.189443943178913860e-06,3.189443943178913860e-06,1.852109854582546008e-04,3.189443943178913860e-06,1.986075657356882115e-02,3.189443943178913860e-06,3.189443943178913860e-06,3.189443943178913860e-06,9.499644617165523344e-03,9.603485335385891243e-05,2.630555619985097356e-05,3.189443943178913860e-06,3.189443943178913860e-06,3.189443943178913860e-06,3.189443943178913860e-06,3.189443943178913860e-06,3.189443943178913860e-06,9.235159700093236168e-01,3.009422257223183864e-02,1.582645599603664174e-02
3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,1.817015267328696835e-04,3.861634028994402906e-06,6.478284149393828857e-03,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,1.888350397973338215e-04,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.861634028994402906e-06,3.351931758954983243e-02,9.595314592097722306e-01,3.861634028994402906e-06
5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,3.697756505580146458e-02,5.285374184739997407e-04,3.052664497604637775e-02,5.504714704991831509e-06,5.504714704991831509e-06,5.504714704991831509e-06,2.185290678760133058e-03,5.504714704991831509e-06,5.504714704991831509e-06,2.538977544141753431e-02,5.504714704991831509e-06,9.042545685618758045e-01
